id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
17215,F,1.475,1.175,0.3625,28.27862625,14.968536,6.25106475,7.087375,8
47475,M,1.525,1.2,0.3625,32.31843,16.4143605,6.76135575,8.6465975,10
58915,M,1.5125,1.2125,0.4375,28.803092,13.25339125,6.47786075,7.5126175,10
29723,M,1.525,1.175,0.4125,32.95629375,16.0174675,7.314171,8.00873375,11
69685,I,0.825,0.65,0.2125,5.5848515,2.65067825,0.92135875,1.8427175,6
18227,I,1.4375,1.175,0.4,27.9242575,10.47514025,6.78970525,8.9300925,10
66376,M,1.7375,1.3375,0.5625,46.096287,17.42076775,9.68135425,14.64251675,13
32362,F,1.425,1.1875,0.3875,33.622507,18.01610725,6.56290925,7.6827145,10
22564,M,1.4,1.1125,0.4,23.076493,10.70193625,5.42892925,7.7961125,11
34404,M,1.5625,1.2,0.425,30.1922175,14.118051,7.6827145,10.8011595,18
51080,F,1.625,1.3,0.4375,41.560367,22.6512505,9.6104805,11.24057675,10
17754,F,1.425,1.0875,0.35,22.92057075,10.432616,5.1879585,7.7961125,8
52242,F,1.5125,1.1875,0.4125,27.499015,10.47514025,6.19436575,7.7961125,12
71647,M,1.5625,1.2125,0.4125,33.04134225,13.53688625,7.427569,9.4970825,15
42396,I,1.3625,1.075,0.325,22.4244545,8.60407325,5.3580555,7.5126175,13
40758,M,1.55,1.15,0.4125,27.14464625,13.65028425,6.6621325,7.93786,10
57263,F,1.6125,1.25,0.475,35.0116325,18.2287285,6.08096775,9.4970825,11
39181,I,1.35,1.0,0.35,15.15280775,6.73300625,3.458639,4.35164825,10
63356,F,1.5375,1.175,0.4,31.62386725,14.30232275,6.747181,8.9300925,11
1845,I,1.2375,1.0,0.3375,17.95940825,8.60407325,4.23825025,5.00368675,11
7501,F,1.7875,1.375,0.4875,51.5110415,20.53921275,11.5382465,14.5999925,11
9566,M,1.475,1.1125,0.375,26.69105425,12.133586,5.59902625,6.520385,8
68816,M,1.25,1.1125,0.4375,24.323871,10.6877615,4.422522,7.654365,16
20522,M,1.375,1.075,0.35,22.66542525,8.66077225,5.25883225,6.3786375,10
68383,I,1.35,1.0,0.3875,20.638436,8.06543275,5.386405,5.386405,10
70099,I,1.15,0.875,0.3,10.886208,4.9611625,2.50893075,3.40194,7
45617,I,1.3125,0.9625,0.3,17.463292,8.561549,3.61456125,4.252425,9
5452,M,1.4,1.1125,0.4,25.27357925,11.736693,5.2446575,7.5126175,11
704,M,1.4125,1.0875,0.3875,27.6974615,13.11164375,5.79747275,5.443104,11
14205,I,1.1,0.875,0.2625,10.78698475,4.46504625,2.53728025,3.2601925,8
61935,F,1.5625,1.2125,0.4375,35.81959325,17.293195,7.9095105,10.0640725,12
41457,I,0.75,0.5875,0.1875,4.932813,1.74349425,0.907184,1.2757275,7
22444,M,1.5,1.175,0.3875,31.75144,13.947954,6.78970525,9.2135875,11
27463,M,1.2625,0.9625,0.3,16.71203025,9.48290775,2.90582375,4.1673765,8
52771,M,1.6875,1.3125,0.4625,44.9906565,19.66037825,7.66853975,11.1980525,10
72676,F,1.5,1.1875,0.4125,32.16250775,13.73533275,6.3219385,9.2135875,16
7425,M,1.4625,1.125,0.375,26.46425825,13.551061,5.17378375,6.6621325,7
55139,I,0.4625,0.3375,0.1125,0.7654365,0.2551455,0.1417475,0.2551455,6
44787,I,0.925,0.6875,0.2375,8.12213175,4.89028875,1.6159215,2.1262125,7
20765,F,1.5,1.1875,0.3875,31.62386725,14.4298955,6.7755305,8.788345,10
44763,I,1.025,0.8125,0.25,11.509897,4.63514325,2.48058125,3.7137845,7
25301,M,1.55,1.15,0.4375,41.71628925,19.1359125,8.9300925,9.2135875,10
35258,F,1.675,1.3625,0.525,41.39027,18.24290325,9.298636,11.80756675,11
23564,F,1.7625,1.4375,0.425,43.98424925,17.02387475,10.87203325,12.6155275,13
61302,I,1.125,0.8875,0.3375,12.0485375,5.6699,2.948348,4.1106775,10
48328,I,0.6,0.475,0.125,1.54504775,0.58116475,0.453592,0.56699,5
34744,F,1.8375,1.425,0.525,63.37530725,25.7696955,12.94154675,17.7184375,11
42402,F,1.6625,1.3,0.4125,40.80910525,18.313777,8.66077225,11.1980525,11
59748,F,1.15,0.95,0.3375,17.90270925,5.71242425,4.60679375,5.386405,14
31922,F,1.525,1.225,0.4625,29.9654215,11.8784405,5.5281525,8.66077225,19
71357,I,1.3,1.0,0.3,20.87940675,9.87980075,3.98310475,5.10291,8
3549,M,1.475,1.1625,0.3625,30.0221205,11.43902325,6.44951125,8.278054,11
1766,M,1.65,1.3125,0.475,38.88133925,17.08057375,8.164656,10.942907,11
39918,I,1.2875,1.0,0.325,16.79707875,8.32057825,3.742134,4.53592,8
67369,M,1.1,0.875,0.3,12.37455675,5.74077375,2.67902775,3.685435,8
65764,I,1.175,0.8625,0.275,13.53688625,6.56290925,2.50893075,3.0900955,7
71843,F,1.6375,1.2875,0.475,39.7743485,16.6411565,8.43397625,11.90679,13
30580,F,1.0375,0.775,0.25,9.19941275,3.912231,1.927766,2.6932025,10
42448,M,1.4,1.1,0.4125,24.5790165,11.5949455,4.819415,7.37087,11
21291,F,1.6,1.275,0.4125,38.782116,17.0097,8.43397625,10.0640725,11
63368,M,1.4125,1.125,0.3625,24.323871,10.84368375,5.216308,6.16601625,9
65900,F,1.275,1.0,0.3,19.57532975,7.78193775,4.082328,5.2446575,9
21548,M,1.5,1.2125,0.3875,31.127751,14.92601175,6.973977,8.9300925,9
52275,M,1.2875,1.0875,0.3875,23.45921125,9.68135425,4.3941725,6.80388,9
13200,F,1.675,1.3125,0.3875,39.81687275,19.0225145,8.37727725,10.9145575,8
15233,F,1.4625,1.1375,0.375,24.99008425,9.96484925,5.10291,7.087375,11
26568,I,1.1,0.85,0.2625,11.169703,4.6776675,2.50893075,3.2601925,7
71303,I,1.3125,0.9625,0.325,17.2081465,6.67630725,3.5436875,5.5281525,10
69349,M,1.7375,1.4125,0.4625,47.5988105,22.8213475,11.38232425,12.45960525,11
64533,M,1.45,1.125,0.3625,24.720764,10.5176645,4.5075705,7.2291225,12
11424,M,1.55,1.275,0.4375,38.9805625,16.96717575,6.917278,10.3475675,11
53790,M,1.625,1.2375,0.4875,34.076099,16.0174675,7.314171,8.9300925,15
63754,I,0.875,0.6375,0.2375,6.98815175,3.55786225,1.48834875,1.70097,7
30917,M,1.1875,0.9,0.2625,12.4454305,5.499803,2.8066005,3.2601925,8
29743,M,1.425,1.1125,0.4,22.52367775,9.6104805,4.7343665,7.2291225,9
25835,M,1.65,1.3375,0.475,45.26072375,14.2597985,10.53183925,14.17475,16
57389,F,1.4125,1.0875,0.3875,25.92561775,11.453198,5.93922025,7.7961125,9
50907,M,1.5375,1.1875,0.3875,33.52328375,13.437663,8.20718025,8.9300925,11
50807,M,1.3,1.0,0.35,20.97863,6.9456275,4.7343665,5.2446575,11
45610,M,1.6625,1.3125,0.425,43.6298805,18.9091165,10.90038275,11.1980525,12
35629,F,1.4375,1.15,0.3875,27.612413,13.08329425,6.76135575,7.2291225,8
30484,M,1.5,1.1125,0.375,30.8726055,14.72756525,6.3219385,8.278054,9
27107,F,1.6375,1.2625,0.475,38.22930075,14.04717725,7.78193775,12.0485375,18
10375,F,0.8125,0.5375,0.1875,3.96893,1.417475,0.83631025,1.13398,10
25185,F,1.45,1.125,0.3875,27.328918,12.0485375,4.60679375,7.087375,10
6437,I,1.0125,0.75,0.225,7.58349125,3.98310475,1.65844575,2.16873675,6
52474,F,1.575,1.2125,0.4125,36.32988425,16.48523425,7.98038425,9.355335,11
25741,F,1.4,1.1375,0.4125,24.38057,11.38232425,4.80524025,6.9456275,10
27097,I,1.0375,0.8125,0.2875,9.1001895,3.742134,2.08368825,3.2601925,6
9665,I,1.375,1.1125,0.3375,20.25571775,9.865626,4.49339575,5.10291,8
18975,F,1.3125,1.0,0.3625,19.80212575,8.391452,4.139027,5.5281525,12
55055,I,1.3,1.0,0.2875,19.03668925,8.60407325,3.628736,5.0745605,8
53013,F,1.225,1.0,0.3625,18.824068,7.0590255,4.6209685,5.953395,15
40831,I,0.95,0.725,0.225,6.53455975,2.721552,1.43164975,2.1262125,7
53964,I,1.375,1.1,0.4125,27.68328675,8.51902475,5.8683465,8.50485,17
18510,F,1.35,1.0625,0.3625,28.64716975,14.004653,5.59902625,7.37087,7
27326,F,1.375,1.125,0.45,27.2799865,7.86698625,4.252425,8.9300925,13
66858,M,1.0625,0.85,0.2625,10.02154825,4.66349275,2.4097075,2.90582375,10
25587,F,1.125,0.8375,0.2625,11.963489,4.9611625,2.42388225,3.8271825,11
19336,F,1.5875,1.25,0.575,38.55532,15.06775925,9.28446125,14.3164975,11
18472,M,1.125,0.8375,0.25,11.94931425,4.97533725,2.08368825,3.3168915,8
43436,M,1.6125,1.1875,0.375,32.89959475,14.7133905,7.41339425,9.4970825,10
981,I,0.5,0.3625,0.1,1.77184375,0.453592,0.35436875,0.3685435,5
12069,F,1.625,1.275,0.5125,38.612019,16.17338975,8.0796075,11.623295,10
55710,I,1.1875,0.9375,0.25,14.81261375,5.953395,3.27436725,4.819415,8
36025,I,1.3625,1.1,0.375,19.60367925,9.6104805,5.71242425,5.386405,8
52647,F,1.525,1.2125,0.45,33.40988575,14.69921575,7.52679225,11.623295,13
5267,F,1.55,1.2125,0.4125,32.10580875,13.947954,7.10154975,8.788345,9
67533,F,1.6125,1.2125,0.45,36.4291075,16.37183625,9.979024,8.9867915,10
25822,F,1.2,0.925,0.2875,15.5071765,6.973977,3.6003865,4.3941725,9
47963,M,1.7375,1.4,0.45,53.4388075,25.3728025,11.2547515,13.1825175,10
17184,M,1.35,1.075,0.425,22.6512505,9.45455825,4.082328,6.80388,10
31661,F,1.375,1.05,0.4125,24.6357155,13.1258185,5.273007,5.953395,9
43034,F,1.3,1.0125,0.4,24.607366,8.561549,6.22271525,7.7961125,14
68581,I,0.7,0.55,0.2125,3.55786225,1.5592225,0.80796075,1.20485375,6
9675,M,1.525,1.2,0.425,32.98464325,11.8784405,8.03708325,9.922325,13
34147,F,1.4375,1.125,0.35,26.29416125,10.19164525,5.71242425,7.7961125,13
61777,F,1.75,1.3625,0.475,44.9906565,19.03668925,9.6104805,11.1980525,11
70840,I,1.1875,0.8875,0.275,12.927372,6.4920355,2.9199985,3.685435,8
52442,I,0.9,0.6625,0.25,6.81805475,3.16096925,1.0489315,1.8427175,6
15958,I,1.3,0.9875,0.3125,18.71067,8.46232575,3.6003865,5.386405,7
22333,M,1.625,1.3,0.3875,38.782116,17.53416575,8.164656,10.3475675,12
58258,M,1.1625,0.9375,0.3,14.5999925,6.3219385,3.30271675,4.6776675,8
61915,I,0.7875,0.5875,0.175,4.20990075,1.65844575,0.94970825,1.2757275,6
44542,F,1.6,1.25,0.4,34.60056475,17.95940825,8.34892775,9.08601475,10
43830,M,1.5125,1.25,0.4125,28.44872325,10.77281,5.896696,9.922325,17
50668,M,1.175,0.9,0.3375,27.499015,13.19669225,5.54232725,7.484268,14
24914,I,1.1,0.85,0.2625,11.169703,4.8477645,2.3530085,3.40194,7
34549,M,1.4625,1.125,0.3625,26.932025,11.35397475,6.33611325,8.06543275,16
70650,F,1.2125,0.975,0.325,15.03940975,6.05261825,3.27436725,4.819415,10
51222,I,1.175,0.9125,0.3125,16.0741665,7.030676,4.32329875,4.26659975,8
41876,M,1.2875,1.05,0.3875,22.963095,9.355335,4.57844425,7.2291225,12
37822,I,0.5375,0.4,0.1125,1.48834875,0.5953395,0.46776675,0.4252425,4
13566,M,1.325,1.0875,0.325,21.55979475,9.4970825,4.025629,5.953395,10
4866,I,1.15,0.8875,0.3125,12.0485375,5.37223025,2.67902775,3.18931875,9
22841,I,1.25,1.0,0.3,14.118051,5.74077375,3.01922175,4.819415,9
35200,I,1.125,0.8875,0.2625,12.60135275,5.5848515,2.6365035,3.78465825,6
39624,M,1.4625,1.15,0.325,33.38153625,19.6462035,6.5487345,7.93786,8
66997,I,1.2625,0.95,0.3125,18.10115575,8.63242275,4.025629,5.6699,8
32368,M,1.3,1.1,0.3125,23.700182,9.62465525,4.89028875,6.80388,9
64185,I,1.4875,1.1625,0.4125,30.94347925,11.4248485,7.47009325,8.221355,11
17903,I,1.225,0.9375,0.2875,14.628342,6.293589,3.005047,4.252425,8
69329,I,1.1875,0.9,0.275,12.91319725,5.0178615,2.73572675,4.252425,9
5285,I,0.6875,0.5,0.2,2.82077525,1.11980525,0.63786375,0.907184,7
71981,M,1.4125,1.1,0.35,24.67823975,11.5382465,4.422522,7.2291225,15
25462,I,1.1,0.825,0.25,13.154168,6.9456275,2.45223175,3.118445,8
6584,I,0.95,0.6625,0.2125,7.144074,3.24601775,1.43164975,1.5592225,6
35985,M,1.675,1.3125,0.4125,36.7693015,11.1413535,8.391452,12.6155275,16
7666,I,1.425,1.0875,0.375,27.0170735,11.49572225,6.67630725,7.654365,11
2024,M,1.3125,0.95,0.3,17.7184375,9.865626,3.86970675,5.2446575,8
23696,M,1.675,1.225,0.4,31.62386725,14.4298955,6.7755305,8.68912175,9
7188,F,1.5125,1.1875,0.4375,29.1716355,13.08329425,7.2858215,7.7961125,11
28389,M,1.375,1.1,0.3875,24.8625115,10.21999475,4.989512,8.221355,10
40047,M,1.5,1.1375,0.3875,30.4190135,13.4660125,5.386405,9.63883,10
796,I,0.875,0.6625,0.225,5.00368675,2.721552,1.00640725,1.927766,6
49331,I,1.1375,0.8875,0.25,13.39513875,6.84640425,2.608154,3.175144,7
31633,F,1.4125,1.0625,0.4,26.71940375,9.90815025,6.19436575,7.7961125,12
71751,I,1.1,0.8125,0.3125,11.2547515,4.32329875,2.4097075,3.40194,8
46439,I,1.25,0.9125,0.2875,13.891255,6.3219385,3.50116325,3.78465825,10
21797,M,1.55,1.2125,0.4,32.98464325,10.18892475,7.35669525,10.0640725,17
67250,F,1.5,1.125,0.3875,27.71163625,12.6155275,4.706017,7.29999625,8
61376,M,1.5375,1.2,0.475,28.98736375,11.8784405,7.711064,10.20582,13
27685,I,0.7375,0.55,0.2,3.86970675,1.63009625,0.8788345,1.13398,6
26324,M,1.1875,0.875,0.325,13.8062065,6.406987,2.8066005,3.8271825,7
15389,M,1.45,1.125,0.35,23.926978,10.2908685,5.51397775,6.6621325,14
29684,M,1.675,1.35,0.5125,43.3463855,15.5071765,7.257472,13.60776,11
65869,M,1.45,1.15,0.4125,29.66775175,12.62970225,7.24329725,8.3631025,10
72390,I,1.0375,0.8125,0.275,9.808927,3.98310475,1.54504775,2.6932025,3
38077,M,1.475,1.1625,0.4375,28.50542225,15.83319575,4.592619,7.1157245,9
16258,M,1.325,1.0125,0.325,22.6796,6.9456275,3.98310475,7.087375,14
42082,F,1.4375,1.125,0.375,28.76056775,10.41844125,6.22271525,8.3631025,14
39377,F,1.2625,0.975,0.3875,18.71067,7.52679225,3.86970675,6.23689,11
52253,F,1.6125,1.225,0.4375,39.19318375,16.3009625,7.540967,9.7805775,10
71134,M,1.3875,1.125,0.3375,24.777463,10.4609655,6.05261825,6.80388,10
68303,I,1.125,0.8625,0.2875,13.551061,5.10291,3.345241,3.4869885,8
21706,M,1.05,0.775,0.25,10.33339275,4.46504625,2.25378525,2.9766975,7
60611,I,1.1375,0.8625,0.3125,13.53688625,6.44951125,3.21766825,3.2034935,8
39461,M,1.3,1.025,0.3125,21.829115,7.4559185,4.025629,7.37087,10
26,F,1.425,1.075,0.3875,23.473386,11.623295,5.896696,4.26659975,10
38533,F,1.525,1.2125,0.425,34.246196,15.03940975,8.63242275,9.355335,10
68041,M,1.4875,1.275,0.4,40.7382315,13.2959155,8.0229085,11.623295,19
43815,M,1.3625,1.0125,0.375,22.92057075,9.8372765,4.57844425,6.9456275,8
19483,I,0.9625,0.75,0.25,7.144074,2.99087225,1.8994165,2.4097075,6
17177,F,1.2,0.9125,0.325,16.68368075,7.654365,3.7137845,4.9611625,9
60076,F,1.375,1.05,0.375,27.54153925,9.979024,5.7549485,9.355335,16
19355,I,1.05,0.8125,0.2375,9.19941275,4.74854125,1.8994165,2.83495,7
17093,F,1.575,1.275,0.4375,32.41765325,11.92096475,8.221355,10.489315,17
45291,I,1.1,0.8875,0.2625,13.53688625,6.27941425,3.30271675,3.96893,7
10248,F,1.5375,1.25,0.4,34.58639,13.90542975,8.50485,9.7805775,12
38839,F,1.6375,1.275,0.45,31.808139,13.16834275,7.41339425,9.2135875,12
5700,I,0.825,0.625,0.175,4.252425,1.65844575,1.17650425,1.70097,7
1600,F,1.6125,1.2875,0.475,39.19318375,16.726205,8.0229085,11.623295,13
13536,I,0.7,0.5375,0.1625,3.005047,1.474174,0.80796075,0.9922325,6
66843,I,1.15,0.8875,0.2875,12.74310025,5.74077375,3.345241,3.96893,7
4942,F,1.4375,1.15,0.4125,29.9654215,15.52135125,6.690482,8.221355,9
60878,F,1.1625,0.8625,0.325,13.5794105,6.47786075,3.061746,4.53592,10
40364,F,1.2625,0.95,0.3,16.839603,6.633783,3.44446425,4.9611625,9
52798,F,1.3125,0.9625,0.3125,18.24290325,7.314171,3.52951275,6.747181,16
12464,I,1.0375,0.7875,0.2375,9.25611175,4.03980375,1.37495075,2.6932025,6
67662,M,1.5625,1.2,0.4125,29.24250925,12.3887315,7.41339425,8.50485,15
40728,I,1.0125,0.7625,0.225,9.8372765,3.9405805,1.6726205,2.62232875,6
22838,M,1.775,1.4,0.5375,51.5110415,23.2182405,11.55242125,12.2186345,10
37886,I,0.7375,0.5625,0.1875,3.3168915,1.54504775,0.92135875,1.020582,6
18615,M,1.7375,1.45,0.5125,58.13064975,21.02115425,10.4609655,16.44271,10
56382,I,0.7875,0.575,0.175,5.6982495,2.48058125,0.7654365,1.530873,6
15055,M,0.9,0.675,0.25,6.1518415,2.50893075,1.40330025,2.02698925,7
22388,F,1.4375,1.1875,0.375,24.08290025,9.752228,4.77689075,8.9300925,10
17974,I,0.925,0.6875,0.2125,6.27941425,2.7499015,1.28990225,1.74349425,6
60397,M,1.5125,1.2,0.3625,24.70658925,11.8784405,5.9250455,6.0951425,8
44776,I,0.9,0.675,0.2,5.556502,2.19708625,0.86465975,1.814368,6
15828,F,1.45,1.1125,0.3875,27.37144225,12.57300325,5.8683465,8.0796075,10
70155,I,0.925,0.6875,0.225,6.33611325,2.721552,1.6159215,2.26796,7
6472,F,1.325,1.05,0.425,24.9192105,8.85921875,5.896696,7.2291225,19
70629,I,1.175,0.8875,0.3125,15.09610875,6.3786375,3.572037,4.15320175,8
31086,I,0.7125,0.525,0.1875,3.38776525,0.80796075,0.66621325,0.850485,5
5526,I,1.3,0.9875,0.3125,16.31513725,8.4198015,3.89805625,4.6776675,8
38376,I,1.15,0.875,0.3125,13.39513875,5.443104,2.45223175,4.3941725,8
17976,F,1.65,1.3125,0.5,41.8722115,16.96717575,8.29222875,13.891255,17
46901,I,1.4125,1.1375,0.3875,24.38057,11.38232425,4.80524025,6.9456275,10
45810,I,1.2875,1.0,0.3,15.43630275,6.633783,3.33106625,4.819415,9
45891,M,1.25,0.9125,0.3125,15.989118,8.60407325,2.70737725,4.0539785,8
30832,M,1.3125,0.9875,0.3375,18.78154375,8.94426725,4.025629,5.6699,9
41405,I,1.425,1.1625,0.4,27.51318975,12.47378,6.93145275,7.2291225,9
1082,M,1.625,1.2625,0.45,37.74735925,16.05999175,9.8372765,11.4815475,11
20758,I,0.9125,0.7,0.1875,5.556502,2.45223175,1.020582,1.71514475,7
30183,I,1.2125,0.9625,0.3125,16.102516,7.10154975,5.046211,4.365823,7
35989,M,1.55,1.2125,0.4125,33.89182725,14.33067225,6.25106475,8.6465975,9
57004,I,1.475,1.1875,0.4375,33.622507,11.4248485,7.75358825,9.355335,15
52833,I,1.425,1.0875,0.3875,25.060958,10.035723,5.40057975,6.7755305,11
18687,M,1.45,1.125,0.375,26.365035,12.74310025,5.42892925,6.80388,9
30201,I,1.1375,0.9375,0.3125,12.74310025,5.06038575,3.118445,4.1106775,11
47950,M,1.6625,1.275,0.4875,38.88133925,16.54193325,8.334753,12.77144975,13
19930,F,1.425,1.0875,0.3875,25.1460065,9.695529,5.556502,7.087375,10
60669,M,1.475,1.1875,0.3625,27.68328675,12.417081,4.7343665,7.5126175,12
62859,F,1.3125,0.9875,0.325,17.73261225,6.81805475,3.98310475,6.80388,13
10596,M,1.375,1.1,0.375,23.7285315,9.68135425,6.19436575,6.80388,9
52879,M,1.2625,0.925,0.325,18.24290325,8.88756825,4.2240755,4.29494925,11
56019,I,1.0875,0.8125,0.2625,10.319218,4.26659975,1.8427175,2.9766975,6
6512,I,1.0,0.7875,0.2875,9.08601475,3.98310475,1.927766,2.26796,7
12787,F,1.5625,1.2125,0.4375,29.24250925,12.37455675,6.80388,8.3631025,10
63619,F,1.6375,1.275,0.4875,36.55668025,12.47378,8.09378225,11.623295,16
72524,F,1.35,1.05,0.375,26.3366855,11.12717875,5.329706,6.76135575,8
29969,M,1.325,1.025,0.375,30.51823675,13.834556,6.19436575,7.314171,12
35481,M,1.5375,1.2125,0.4375,33.8776525,14.92601175,8.0229085,8.788345,12
22540,I,1.15,0.9,0.325,13.62193475,5.9817445,3.231843,4.1106775,8
45609,I,0.75,0.5625,0.2,3.61456125,1.60174675,1.14815475,1.417475,6
39115,I,1.0625,0.825,0.25,10.33339275,5.0745605,2.438057,2.84912475,7
39593,F,1.6625,1.3375,0.4625,38.498621,15.422128,9.015141,13.324265,17
11143,M,1.175,0.8875,0.2875,14.67086625,6.10931725,2.87747425,4.9611625,16
47289,I,0.5125,0.375,0.125,1.14815475,0.56699,0.38271825,0.41106775,4
3959,M,1.5,1.175,0.3875,28.81726675,15.29455525,4.97533725,8.0796075,9
56170,M,1.5125,1.2375,0.475,42.807745,15.35125425,9.11436425,12.3320325,12
18288,I,0.7,0.525,0.1625,3.005047,1.17650425,0.6520385,0.850485,5
38493,M,1.45,1.125,0.375,26.7335785,12.40290625,5.2446575,7.087375,9
24644,F,1.575,1.225,0.45,34.359594,17.13727275,8.051258,8.26387925,10
68881,I,1.2,0.9,0.3,15.83319575,6.066793,3.6003865,3.96893,9
70856,M,0.6875,0.5125,0.1625,2.721552,1.20485375,0.66621325,0.850485,5
434,I,1.2625,0.9625,0.3125,14.10387625,7.10154975,2.50893075,3.5436875,8
69218,F,1.4875,1.1625,0.375,25.92561775,10.50348975,4.876114,7.89533575,11
61611,I,1.15,0.9375,0.3125,15.4504775,6.8322295,2.73572675,4.3941725,8
54008,I,1.15,0.9,0.25,12.927372,6.08096775,2.67902775,3.2601925,7
58867,F,1.35,1.0625,0.4,21.70154225,6.70465675,4.025629,7.37087,12
73677,M,1.6125,1.275,0.4875,44.0834725,20.19901875,10.90038275,12.47378,12
25370,I,0.95,0.725,0.2375,7.10154975,3.175144,1.7293195,2.26796,7
51986,M,1.7,1.35,0.3875,43.488133,19.0225145,10.7444605,10.886208,8
2203,F,1.5625,1.2375,0.45,34.699788,15.762322,8.674947,10.3475675,11
19829,I,1.1375,0.8375,0.2875,12.74310025,5.74077375,2.79242575,3.1467945,6
61579,M,1.35,1.05,0.325,23.3316385,10.77281,5.11708475,6.520385,10
30041,F,1.5,1.2,0.3375,28.22192725,12.28950825,5.06038575,8.3631025,10
48634,M,1.3125,0.9875,0.3125,18.46969925,7.824462,4.57844425,4.819415,8
72830,I,1.0875,0.825,0.2625,10.19164525,4.8477645,2.36718325,2.778251,7
6962,I,0.5125,0.3875,0.1125,1.20485375,0.4819415,0.15592225,0.43941725,8
8701,F,1.525,1.225,0.4125,30.03629525,12.47378,6.22271525,9.07184,15
40274,F,1.6375,1.375,0.4125,45.68521925,21.67319275,9.015141,11.1980525,11
53432,F,1.5875,1.275,0.4,32.1199835,13.16834275,6.95980225,9.355335,15
20151,M,1.55,1.2125,0.3875,32.2333815,16.48523425,5.8116475,8.788345,9
33069,I,0.525,0.4625,0.125,1.31825175,0.5386405,0.340194,0.4819415,3
6318,I,1.2125,0.925,0.3125,14.968536,6.73300625,3.6003865,3.81300775,7
38397,M,1.4875,1.1625,0.3625,26.63435525,11.35397475,6.3219385,8.0796075,12
8753,I,1.275,1.0,0.35,16.896302,6.59125875,4.195726,5.8116475,10
27597,I,0.9125,0.675,0.1875,4.2807745,2.0128145,1.1623295,1.417475,7
62500,F,1.5625,1.2625,0.375,36.570855,15.592225,8.09378225,9.7805775,20
41490,M,1.2625,1.0,0.325,16.386011,6.6054335,3.86970675,5.10291,9
15174,F,1.325,1.0875,0.4125,26.9036755,9.87980075,5.45727875,7.7961125,17
11103,I,1.4375,1.125,0.3375,24.6924145,10.24834425,4.26659975,7.7961125,17
58016,I,1.0375,0.7875,0.225,8.618248,3.78465825,1.7860185,2.4097075,7
49895,M,1.65,1.2625,0.4875,38.8104655,18.83824275,8.164656,10.489315,11
25710,I,1.225,0.875,0.35,15.43630275,6.973977,3.685435,3.98310475,8
65628,M,1.4,1.125,0.425,32.375129,10.90038275,7.5693165,10.8011595,17
5558,M,1.6625,1.3125,0.4875,41.82968725,19.1359125,10.2341695,11.056305,10
21762,M,1.175,0.875,0.3125,13.53688625,5.34388075,2.50893075,4.9611625,9
65753,I,1.2875,0.95,0.3,14.67086625,6.95980225,3.912231,4.7343665,9
43175,F,1.375,1.0375,0.3375,19.447757,7.6827145,4.8477645,6.3786375,11
3238,F,1.675,1.3625,0.4875,44.111822,19.06503875,10.602713,10.7444605,15
31559,I,0.6125,0.4375,0.1625,2.83495,0.963883,0.38271825,0.60951425,4
7240,F,1.5125,1.2,0.3625,27.9242575,11.8784405,5.556502,7.5126175,10
53389,F,1.625,1.3125,0.5,39.12231,16.57028275,8.561549,11.3681495,15
17316,I,1.0375,0.775,0.225,9.865626,3.95475525,1.74349425,2.6932025,10
30668,M,1.475,1.1,0.3875,31.638042,13.53688625,6.56290925,7.654365,10
41150,F,1.6,1.275,0.425,36.61337925,14.61416725,8.448151,11.056305,13
27272,I,1.0875,0.8375,0.2875,10.27669375,4.89028875,1.74349425,3.118445,7
67993,F,1.375,1.1,0.4125,27.08794725,7.04485075,5.76912325,9.7238785,17
73129,F,1.6625,1.2875,0.3875,38.00250475,20.68096025,7.98038425,9.5537815,10
11877,I,0.9,0.675,0.225,6.30776375,2.42388225,1.20485375,1.984465,8
19868,F,1.6875,1.3,0.4875,44.04094825,17.463292,10.36174225,13.437663,13
4917,I,1.3,0.9875,0.3,18.61144675,9.45455825,3.742134,4.819415,8
13644,M,1.475,1.175,0.3875,27.71163625,13.99047825,5.386405,7.5126175,9
42477,I,1.125,0.8625,0.2875,12.34620725,5.953395,2.62232875,3.5436875,8
61900,M,1.7125,1.325,0.475,43.4597835,18.9091165,11.49572225,11.623295,11
64924,I,0.925,0.6875,0.2,6.64795775,2.6365035,1.77184375,1.984465,7
50909,I,1.125,0.8375,0.25,11.6516445,5.1312595,2.42388225,3.8271825,8
44297,M,1.625,1.25,0.4375,36.6559035,14.72756525,8.0229085,10.0640725,9
34136,F,1.525,1.25,0.4375,35.62114675,17.8885345,7.6260155,9.2135875,11
40358,M,1.6875,1.3,0.5,43.3463855,18.78154375,9.015141,11.4815475,11
36972,I,1.3125,1.0375,0.375,20.00057225,9.4403835,5.59902625,5.2446575,8
12210,M,1.75,1.375,0.45,44.21104525,19.561155,10.4042665,11.1980525,9
30806,I,0.775,0.5375,0.225,3.61456125,1.60174675,0.66621325,1.020582,7
34315,M,1.575,1.2125,0.375,39.76017375,16.93882625,8.561549,11.3681495,15
21649,I,1.125,0.85,0.2875,13.08329425,6.577084,3.13261975,3.40194,8
59928,M,1.4,1.0875,0.3625,24.87668625,11.679994,6.08096775,6.23689,9
66145,I,1.1875,0.8875,0.3,13.664459,6.13766675,2.96252275,3.685435,7
15991,F,1.3125,1.0625,0.3125,24.76328825,11.92096475,5.159609,6.30776375,9
