id,CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
827,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,36.94
1639,362.6,189.0,0.0,164.8,11.6,944.7,755.8,3,6.94
984,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,39.44
3281,203.0,135.0,0.0,185.0,0.0,1076.0,759.0,28,35.86
5372,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,23.22
2188,401.8,94.7,0.0,189.3,11.4,949.9,852.2,28,52.91
4983,500.0,0.0,0.0,200.0,0.0,1125.0,845.0,28,41.05
2443,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,35.23
362,295.7,0.0,0.0,141.8,12.8,852.1,829.5,56,59.89
2349,531.3,0.0,0.0,137.8,10.2,852.1,840.5,91,57.92
345,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,51.04
814,246.8,0.0,125.2,144.7,11.3,1104.6,800.9,56,79.3
3205,236.0,0.0,0.0,186.0,0.0,968.0,781.0,90,31.87
4500,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,52.42
5183,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,13.33
3325,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,64.02
4106,255.0,0.0,0.0,192.0,0.0,935.4,741.6,180,33.05
2116,165.0,0.0,143.6,163.8,12.8,1005.6,900.9,100,65.2
1834,491.0,26.0,123.8,201.9,11.3,852.1,699.0,56,74.5
793,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,23.52
5347,159.6,117.2,159.9,172.3,6.9,1007.2,780.1,28,30.14
2674,157.0,160.0,0.0,178.0,10.0,941.0,745.0,28,38.7
94,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,15.42
4225,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,19.01
3756,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,33.8
2891,200.0,133.7,0.0,192.0,0.0,965.4,806.2,90,37.17
2371,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,31.45
4489,236.0,157.0,0.0,192.0,0.0,1104.0,784.0,28,39.7
4796,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,45.7
3228,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,180,66.1
2853,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,25.2
2912,167.0,0.0,167.0,164.0,7.9,1007.3,770.1,100,40.86
1865,238.0,0.0,0.0,186.0,0.0,1118.0,789.0,180,44.61
1857,359.0,19.0,141.0,154.0,10.9,842.0,801.0,56,31.27
2645,136.0,111.0,91.0,201.0,7.0,852.0,799.0,28,39.15
2243,165.0,128.5,163.8,175.5,8.1,1006.4,746.6,91,68.5
2336,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,44.52
950,159.0,0.0,143.6,163.8,9.7,1043.6,800.0,28,21.54
3068,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,33.4
1120,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,32.33
2597,194.7,0.0,100.5,170.2,7.5,1006.4,905.9,56,55.45
2204,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,365,38.07
419,277.1,0.0,97.4,160.6,11.8,973.9,870.3,14,34.49
922,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,40.15
1254,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,27.34
477,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,39.58
2035,250.2,166.8,0.0,203.5,0.0,966.0,695.3,3,13.71
1202,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,66.1
2626,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,34.56
5206,397.0,0.0,0.0,192.0,0.0,940.6,785.6,3,16.5
1970,250.0,0.0,0.0,192.0,0.0,978.0,825.0,90,38.77
3110,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,61.23
4018,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,66.7
2151,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,27.74
3687,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,23.14
1997,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,42.35
4033,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,17.54
3054,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,46.68
1248,139.6,0.0,132.6,202.4,8.0,867.0,868.4,28,38.89
2192,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,44.52
2712,333.0,0.0,0.0,192.0,0.0,931.2,842.6,180,43.57
992,255.3,98.8,77.0,188.6,6.1,919.0,749.1,28,46.39
2190,236.0,0.0,0.0,194.0,0.0,968.0,885.0,180,35.23
3762,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,70.7
3597,233.8,0.0,0.0,197.9,4.6,947.0,852.2,3,11.98
1318,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,54.9
1863,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,9.45
2343,516.0,0.0,0.0,162.0,8.3,801.0,802.0,28,41.54
2449,277.2,97.8,95.7,160.6,11.2,973.9,875.6,3,21.82
2136,304.0,76.0,0.0,228.0,0.0,932.0,670.0,3,26.23
1065,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,47.1
5361,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,37.81
4227,528.0,0.0,0.0,185.0,6.9,920.0,720.0,28,46.68
2621,158.6,148.9,0.0,175.1,15.0,953.3,719.7,28,33.27
77,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7,24.45
2898,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,32.24
1314,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,25.57
4728,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,55.16
872,380.0,95.0,0.0,228.0,0.0,1026.0,695.0,28,50.73
3850,139.6,209.4,0.0,192.0,0.0,1047.4,806.9,3,6.27
5175,230.0,0.0,118.3,195.5,6.6,1029.4,758.6,100,27.22
2965,250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,55.02
3391,295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,15.04
2560,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,35.85
5293,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,14.6
2635,349.0,0.0,0.0,192.0,0.0,1047.8,717.8,28,25.69
3530,290.4,0.0,0.0,192.0,0.0,965.4,806.2,14,10.73
375,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,38.21
1908,339.2,0.0,0.0,214.6,0.0,1069.0,763.0,7,13.46
4429,385.0,0.0,0.0,192.0,0.0,966.0,763.0,3,7.4
4683,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,30.14
5182,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,40.15
4027,225.0,0.0,0.0,184.0,0.0,1113.0,833.0,270,72.1
1604,400.0,0.0,0.0,200.0,0.0,1125.0,745.0,28,39.15
1118,298.0,0.0,107.0,168.0,12.0,867.0,815.0,28,19.42
3677,297.2,0.0,117.5,174.8,9.5,1043.6,753.5,28,40.66
3490,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.43
5256,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,29.16
2958,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,22.93
1994,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100,50.6
5356,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,24.99
4707,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28,38.46
2376,289.0,192.0,0.0,192.0,0.0,913.2,895.3,90,53.72
1342,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,33.7
320,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,55.83
1619,212.0,141.2,0.0,185.7,0.0,1012.4,714.3,28,56.34
3713,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,44.61
2060,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,22.9
2219,366.0,187.0,0.0,191.0,7.0,824.0,756.0,28,49.2
1673,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,37.17
260,425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,41.68
4823,165.0,132.4,0.0,183.8,0.0,852.1,887.1,7,49.97
2039,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,81.75
901,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28,60.29
3744,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,48.79
2026,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100,46.93
4234,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,26.26
1917,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,23.35
1828,230.0,0.0,118.3,195.7,4.6,1029.4,758.6,100,47.82
1573,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,59.49
4415,288.0,192.0,0.0,192.0,0.0,929.8,716.1,90,41.1
5112,387.0,188.0,106.0,157.0,15.9,938.0,845.0,28,46.23
4208,200.0,133.0,0.0,192.0,0.0,965.4,806.2,180,38.56
224,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,35.85
723,173.8,93.4,159.9,172.3,9.7,1007.3,746.6,91,74.36
4852,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.3
1141,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,26.15
2762,322.2,0.0,0.0,185.7,0.0,1012.4,714.3,28,18.02
846,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,52.43
4289,266.0,112.0,86.0,195.0,3.0,949.0,795.0,28,41.05
2551,250.0,0.0,95.7,187.6,5.5,956.9,861.2,100,50.77
2928,342.0,38.0,0.0,228.0,0.0,932.0,670.0,270,42.22
117,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,35.87
645,213.8,98.1,24.5,181.7,9.5,1065.8,785.4,28,38.7
3,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365,39.05
4170,424.0,22.0,0.0,168.1,8.1,822.1,822.2,3,17.82
467,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,38.0
5,350.0,0.0,0.0,203.0,0.0,1055.0,775.0,7,37.43
919,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,24.89
2595,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,39.29
4324,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,30.44
1063,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56,60.28
2590,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,26.05
242,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,44.61
1160,439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,61.09
2870,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,38.22
3735,157.0,0.0,0.0,192.0,0.0,935.4,781.2,28,31.97
2397,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,4.57
3517,238.0,0.0,0.0,186.0,0.0,1118.0,789.0,28,49.25
3421,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,3,13.2
2563,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,25.42
1605,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,46.25
5217,272.8,0.0,0.0,185.7,0.0,1012.4,714.3,28,32.88
2324,289.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,10.38
2709,212.6,0.0,100.4,164.8,6.7,1003.5,793.5,90,36.96
4758,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,35.96
1312,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,41.3
3448,425.0,0.0,0.0,153.5,16.5,852.1,887.1,56,52.52
3812,190.7,0.0,125.2,166.6,7.8,1090.0,804.0,28,15.57
5030,525.0,0.0,0.0,228.0,0.0,1125.0,613.0,28,60.28
2362,313.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,44.28
1975,147.8,175.1,0.0,171.2,12.0,1000.0,828.5,28,52.82
3514,266.0,116.0,89.0,201.0,9.0,819.0,815.0,28,21.82
1761,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,41.89
2739,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,40.15
5035,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,20.87
2472,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,70.7
4007,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,13.36
1493,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,33.0
4206,135.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,24.99
2158,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,31.35
1169,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,25.69
4885,362.6,189.0,0.0,164.9,11.6,940.6,755.8,56,79.3
232,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,47.71
66,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,39.42
1603,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,10.34
3283,296.0,184.0,0.0,193.0,0.0,986.0,817.0,28,29.98
3596,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,36.96
4632,307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,14.2
125,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.92
1296,289.0,0.0,0.0,192.0,0.0,974.0,775.0,90,47.1
1976,439.0,118.8,0.0,185.7,11.1,824.3,707.9,28,36.8
4886,480.0,0.0,0.0,192.0,0.0,870.0,709.0,28,42.42
4848,212.1,0.0,124.8,168.1,7.8,1090.0,799.5,3,15.04
2075,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,37.34
4580,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,25.61
3086,212.0,0.0,121.6,159.5,9.9,1053.6,777.5,3,15.58
4697,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,65.91
3345,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,33.54
4830,295.0,0.0,0.0,192.0,0.0,1069.0,769.0,28,28.68
2797,322.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.44
918,136.0,0.0,126.0,172.0,10.0,923.0,764.0,14,35.76
1646,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,44.28
4621,350.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,15.42
364,333.0,0.0,0.0,192.0,0.0,927.4,842.6,28,28.47
3287,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,31.42
2125,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,23.7
4123,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,15.75
4569,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28,18.13
525,266.0,114.0,0.0,192.0,0.0,932.0,670.0,28,23.64
55,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,90,34.56
638,190.8,190.3,185.7,185.7,0.0,1055.0,744.3,28,27.22
302,250.2,0.0,0.0,187.4,5.3,956.9,839.2,7,33.8
2766,298.0,0.0,107.0,221.0,12.0,951.0,714.0,28,44.09
1276,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,21.06
2055,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,50.6
4432,425.0,0.0,0.0,153.5,16.5,852.1,887.1,3,24.92
3644,281.8,272.8,0.0,185.7,0.0,1012.4,714.3,7,38.41
4143,153.6,162.4,0.0,203.5,0.0,1000.0,822.2,28,25.45
2878,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,13.09
4202,281.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,10.38
2286,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,19.99
2261,153.1,0.0,113.0,178.5,7.4,1001.9,688.7,28,10.54
2296,166.1,0.0,125.2,163.8,9.9,1069.3,697.7,14,32.76
1753,397.0,0.0,0.0,192.0,0.0,1140.6,781.2,7,25.02
1968,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,41.84
4703,326.0,26.0,123.0,210.0,10.9,801.0,792.0,3,33.4
3117,153.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,35.1
2393,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,29.72
523,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,30.12
3900,339.0,0.0,0.0,197.0,0.0,968.0,783.0,14,28.24
3122,255.5,132.4,0.0,192.0,0.0,1012.4,830.0,28,31.97
4156,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,365,37.91
1969,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,24.29
671,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,37.8
4188,500.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,45.85
666,122.6,183.9,0.0,203.5,0.0,958.2,800.9,7,12.18
4689,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.0
1887,139.6,209.4,0.0,192.0,11.1,1047.8,806.9,28,53.58
3266,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,7,24.13
280,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,26.05
1719,374.0,0.0,0.0,186.0,11.6,966.0,763.0,90,61.23
2947,500.0,0.0,0.0,192.0,0.0,1125.0,813.0,7,12.79
4455,475.0,116.0,0.0,228.0,0.0,932.0,674.3,7,46.39
899,480.0,0.0,0.0,192.0,0.0,936.2,712.2,365,55.26
5241,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,21.97
760,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,25.72
1906,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,32.96
4042,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,39.3
3823,212.5,0.0,100.4,159.3,8.7,1003.8,903.6,100,74.7
4138,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,9.45
3818,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,63.14
4300,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,18.75
2593,397.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,39.15
4164,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,39.49
3031,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,23.84
3579,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,24.44
2832,362.6,0.0,0.0,164.9,11.6,944.7,755.8,28,71.99
3472,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,4.57
137,446.0,0.0,79.0,162.0,10.9,967.0,712.0,28,46.23
2180,252.0,0.0,0.0,184.0,11.0,1111.0,784.0,28,37.68
2128,238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,18.75
3177,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28,60.29
4637,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,55.02
5078,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,29.93
4261,183.9,122.6,0.0,185.7,0.0,1085.4,765.8,28,42.92
4344,251.4,0.0,118.3,188.5,6.1,1028.4,757.7,28,33.01
1331,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,46.24
2017,277.2,97.8,24.5,160.7,6.7,1061.7,782.5,56,45.71
4542,251.4,0.0,0.0,188.5,6.4,878.4,757.7,28,23.52
2482,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,40.68
1358,322.5,178.1,0.0,183.8,10.0,986.8,817.2,28,29.55
1329,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,79.99
2150,238.1,0.0,94.1,186.7,7.0,949.9,847.0,100,44.52
4530,304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,33.95
2122,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,54.28
4673,147.8,175.1,0.0,167.0,15.0,1000.0,828.5,28,56.14
3981,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,71.3
1252,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180,31.18
3278,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.6
3374,194.7,0.0,100.5,170.2,7.5,998.0,901.8,7,22.75
2814,387.0,20.0,94.0,157.0,13.9,938.0,845.0,365,49.25
4719,220.8,147.2,0.0,185.0,0.0,1055.0,744.3,28,26.23
1848,525.0,153.0,0.0,189.0,0.0,1125.0,613.0,3,23.84
3037,349.0,0.0,0.0,192.0,6.0,1047.0,806.0,90,40.57
388,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,51.86
235,305.3,203.5,0.0,203.5,0.0,965.4,695.8,3,13.18
1077,116.0,173.0,0.0,192.0,0.0,909.8,856.8,90,31.18
1984,200.0,0.0,185.0,180.0,0.0,1125.0,845.0,28,39.0
4363,375.0,93.8,0.0,126.6,23.4,852.1,992.6,3,4.83
3962,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,180,44.52
770,446.0,24.0,79.0,162.0,0.0,967.0,712.0,7,38.6
2165,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,36.96
4533,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,23.25
673,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,23.74
249,424.0,0.0,132.0,178.0,9.0,1000.0,822.0,28,59.3
1574,194.7,75.4,100.5,170.2,7.8,1049.3,699.0,56,33.05
3419,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,39.38
2081,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,19.35
1823,237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,17.96
5004,388.6,94.7,0.0,157.9,12.1,852.1,840.5,28,50.6
4544,397.0,0.0,0.0,192.0,0.0,1040.6,734.3,3,12.45
716,167.0,129.8,167.0,177.9,5.7,1043.6,746.6,14,17.24
5046,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,33.54
2048,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,53.96
4178,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,44.7
2724,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,45.85
4890,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,14,23.52
1460,290.2,0.0,103.3,154.6,9.6,961.2,865.0,3,17.24
1668,333.0,0.0,0.0,192.0,0.0,1033.0,765.0,7,15.52
2756,397.0,0.0,0.0,192.0,0.0,940.6,717.8,3,22.9
2000,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,38.07
4571,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,17.44
4613,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,72.1
404,425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,55.9
384,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.2
5321,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,39.09
2152,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,37.43
1633,133.0,210.0,0.0,196.0,0.0,949.0,795.0,90,31.35
4955,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,44.52
3925,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,14,32.04
4158,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,16.88
223,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.89
2193,500.0,0.0,0.0,200.0,0.0,1125.0,845.0,28,41.68
3136,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,79.99
4469,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,81.75
1824,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,52.44
4970,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.04
797,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,61.24
2871,289.0,0.0,0.0,192.0,0.0,929.8,839.2,90,40.76
9,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.94
1944,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,51.73
1838,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,63.53
255,531.3,0.0,0.0,181.1,10.3,801.3,728.9,28,32.24
4485,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,17.37
5301,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,42.7
1581,325.6,0.0,0.0,170.1,8.1,1026.6,764.4,3,10.54
2956,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,24.85
924,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,39.7
4793,500.0,0.0,180.0,170.0,11.0,926.0,710.0,28,31.18
2508,238.1,0.0,94.1,186.7,7.0,949.9,847.0,56,67.57
3775,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,100,50.46
4136,238.1,0.0,0.0,185.7,0.0,1104.6,784.3,7,49.8
2779,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,43.7
539,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,31.38
2745,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,65.7
4865,339.0,0.0,0.0,185.0,0.0,1069.0,676.0,28,36.59
4940,381.4,0.0,0.0,192.0,0.0,927.4,839.2,28,39.64
1145,255.5,0.0,0.0,192.0,0.0,1025.0,765.0,3,31.42
4468,194.7,0.0,100.5,203.5,9.5,959.2,800.9,14,65.2
667,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,40.93
3019,284.0,145.0,0.0,178.0,8.0,819.0,789.0,28,79.3
357,387.0,20.0,94.0,157.0,13.9,947.0,852.0,28,34.4
2831,425.0,106.3,0.0,151.4,18.6,936.0,803.7,56,72.3
2783,275.1,0.0,78.3,183.8,7.5,1058.6,780.1,28,36.96
1353,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,17.28
470,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,25.18
2703,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,51.26
3330,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,33.8
3637,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,8.2
1396,250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,68.5
3584,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,40.15
4853,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,180,54.9
3376,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,51.96
1256,531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,4.78
3512,164.0,15.0,132.0,178.0,8.0,1002.0,830.0,28,51.02
1250,190.7,0.0,125.4,162.1,9.9,1088.1,802.6,56,48.59
5195,277.0,24.0,97.0,162.0,11.6,967.0,712.0,28,34.29
4298,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,50.73
3284,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,12.79
2933,252.0,0.0,0.0,184.0,0.0,1111.0,784.0,28,32.01
4175,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14,33.69
1852,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,73.3
5058,236.0,0.0,0.0,193.0,0.0,968.0,885.0,90,75.5
5261,333.0,0.0,0.0,192.0,0.0,927.4,781.2,7,29.65
2105,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.3
133,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,25.02
928,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,31.97
823,157.0,0.0,0.0,192.0,0.0,935.4,781.2,90,39.15
4912,229.7,0.0,118.2,192.9,6.1,1043.6,759.5,28,18.02
1531,190.3,0.0,125.2,161.9,9.9,1058.6,758.6,100,32.07
1214,397.0,0.0,0.0,186.0,0.0,1040.0,741.0,28,56.85
